index,CI_Name,CI_Cat,CI_Subcat,Incident_ID,Impact,Urgency,Priority,Category,No_of_Related_Incidents,Incident_Digits,Incident_IM
7159,2869,2,58,IM0007316,5,5,5,3,0,0007316,0
7160,2725,12,58,IM0007317,4,4,4,1,0,0007317,0
7161,2268,2,43,IM0007318,5,5,5,3,0,0007318,0
7162,1587,4,21,IM0007319,5,5,5,1,0,0007319,0
7163,2330,2,46,IM0007320,4,4,4,1,0,0007320,0
7164,2725,12,58,IM0007321,4,4,4,1,0,0007321,0
7165,2821,2,58,IM0007322,5,5,5,3,0,0007322,0
7166,2268,2,43,IM0007323,5,5,5,3,0,0007323,0
7167,2376,2,46,IM0007324,4,4,4,1,0,0007324,0
7168,2268,2,43,IM0007325,5,5,5,3,0,0007325,0
7169,2725,12,58,IM0007326,4,4,4,1,0,0007326,0
7170,2376,2,46,IM0007327,5,5,5,3,0,0007327,0
7171,2268,2,43,IM0007328,5,5,5,3,0,0007328,0
7172,2454,2,46,IM0007329,4,4,4,1,0,0007329,0
7173,987,2,10,IM0007330,4,4,4,1,0,0007330,0
7174,2839,2,58,IM0007331,5,5,5,3,0,0007331,0
7175,2573,2,46,IM0007332,3,3,3,1,0,0007332,0
7176,2874,2,58,IM0007333,4,4,4,1,0,0007333,0
7177,2376,2,46,IM0007334,5,5,5,3,0,0007334,0
7178,2268,2,43,IM0007335,5,5,5,3,0,0007335,0
7179,2376,2,46,IM0007336,5,5,5,3,0,0007336,0
7180,2376,2,46,IM0007337,5,5,5,3,0,0007337,0
7181,2527,2,46,IM0007338,5,5,5,3,0,0007338,0
7182,2584,2,46,IM0007339,5,5,5,3,0,0007339,0
7183,2584,2,46,IM0007340,4,4,4,1,0,0007340,0
7184,2376,2,46,IM0007341,5,5,5,3,0,0007341,0
7185,2346,2,46,IM0007342,5,5,5,1,0,0007342,0
7186,2454,2,46,IM0007343,4,4,4,1,0,0007343,0
7187,991,2,10,IM0007344,4,4,4,1,0,0007344,0
7188,2684,12,46,IM0007345,5,5,5,3,0,0007345,0
7189,1024,2,10,IM0007346,5,5,5,3,0,0007346,0
7190,2684,12,46,IM0007347,5,5,5,3,0,0007347,0
7191,2513,2,46,IM0007348,4,4,4,1,0,0007348,0
7192,2863,2,58,IM0007349,5,5,5,3,0,0007349,0
7193,1520,4,21,IM0007350,5,5,5,1,0,0007350,0
7194,2442,2,46,IM0007351,5,5,5,3,0,0007351,0
7195,2584,2,46,IM0007352,4,4,4,1,0,0007352,0
7196,2584,2,46,IM0007353,4,4,4,1,0,0007353,0
7197,2709,12,58,IM0007354,4,4,4,1,0,0007354,0
7198,1008,2,10,IM0007355,4,4,4,1,0,0007355,0
7199,2450,2,46,IM0007356,5,5,5,1,0,0007356,0
7200,2817,2,58,IM0007357,5,5,5,1,0,0007357,0
7201,1066,2,14,IM0007358,4,4,4,3,0,0007358,0
7202,996,2,10,IM0007359,5,5,5,1,0,0007359,0
7203,2455,2,46,IM0007360,4,4,4,1,0,0007360,0
7204,1806,4,21,IM0007361,5,5,5,1,0,0007361,0
7205,2330,2,46,IM0007362,3,4,3,1,0,0007362,0
7206,1050,2,10,IM0007363,4,4,4,1,0,0007363,0
7207,2283,2,46,IM0007364,3,4,3,1,0,0007364,0
7208,2745,12,58,IM0007365,4,4,4,1,0,0007365,0
7209,2594,2,46,IM0007366,4,4,4,1,0,0007366,0
7210,2146,0,31,IM0007367,3,3,3,1,0,0007367,0
7211,2442,2,46,IM0007368,5,5,5,3,0,0007368,0
7212,984,2,10,IM0007369,4,4,4,1,0,0007369,0
7213,621,11,5,IM0007370,4,3,4,1,0,0007370,0
7214,1664,4,21,IM0007371,5,5,5,1,0,0007371,0
7215,2324,2,46,IM0007372,3,3,3,1,0,0007372,0
7216,984,2,10,IM0007373,4,4,4,1,0,0007373,0
7217,2661,12,3,IM0007374,4,4,4,1,0,0007374,0
7218,2684,12,46,IM0007375,5,5,5,3,0,0007375,0
7219,2316,2,46,IM0007376,4,4,4,1,0,0007376,0
7220,1285,4,21,IM0007377,5,5,5,1,0,0007377,0
7221,2278,2,46,IM0007378,3,3,3,1,0,0007378,0
7222,2361,2,46,IM0007379,4,4,4,3,0,0007379,0
7223,86,4,2,IM0007380,2,2,2,1,0,0007380,0
7224,2684,12,46,IM0007381,5,5,5,3,0,0007381,0
7225,2278,2,46,IM0007382,5,3,5,1,0,0007382,0
7226,2818,2,58,IM0007383,5,5,5,1,0,0007383,0
7227,2821,2,58,IM0007384,5,5,5,3,0,0007384,0
7228,2816,2,58,IM0007385,5,5,5,1,0,0007385,0
7229,1050,2,10,IM0007386,4,4,4,1,0,0007386,0
7230,2454,2,46,IM0007387,4,4,4,1,0,0007387,0
7231,992,2,10,IM0007388,5,5,5,1,0,0007388,0
7232,2608,10,50,IM0007389,5,3,5,1,0,0007389,0
7233,2454,2,46,IM0007390,4,4,4,1,0,0007390,0
7234,2866,2,58,IM0007391,5,5,5,1,0,0007391,0
7235,2454,2,46,IM0007392,4,4,4,1,0,0007392,0
7236,2709,12,58,IM0007393,4,4,4,1,0,0007393,0
7237,1050,2,10,IM0007394,4,4,4,1,0,0007394,0
7238,1050,2,10,IM0007395,4,4,4,1,0,0007395,0
7239,1050,2,10,IM0007396,4,4,4,1,0,0007396,0
7240,1010,2,10,IM0007397,4,4,4,1,0,0007397,0
7241,2052,6,27,IM0007398,4,4,4,1,0,0007398,0
7242,2725,12,58,IM0007399,4,4,4,1,0,0007399,0
7243,2310,2,46,IM0007400,4,4,4,1,0,0007400,0
7244,1924,4,21,IM0007401,5,5,5,1,0,0007401,0
7245,2608,10,50,IM0007402,3,3,3,1,0,0007402,0
7246,2818,2,58,IM0007403,5,5,5,1,0,0007403,0
7247,2758,12,58,IM0007404,5,5,5,1,0,0007404,0
7248,2552,2,46,IM0007405,4,4,4,3,0,0007405,0
7249,168,4,2,IM0007406,4,5,4,3,0,0007406,0
7250,2819,2,58,IM0007407,5,5,5,1,0,0007407,0
7251,2874,2,58,IM0007408,5,5,5,1,0,0007408,0
7252,2834,2,58,IM0007409,4,4,4,1,0,0007409,0
7253,2874,2,58,IM0007410,5,5,5,1,0,0007410,0
7254,2454,2,46,IM0007411,4,4,4,1,0,0007411,0
7255,2584,2,46,IM0007412,4,4,4,1,0,0007412,0
7256,2584,2,46,IM0007413,5,5,5,3,0,0007413,0
7257,2874,2,58,IM0007414,5,5,5,1,0,0007414,0
7258,2720,12,58,IM0007415,5,5,5,1,0,0007415,0
7259,2720,12,58,IM0007416,5,5,5,1,0,0007416,0
7260,2875,2,58,IM0007417,4,4,4,1,0,0007417,0
7261,2584,2,46,IM0007418,4,4,4,1,0,0007418,0
7262,2278,2,46,IM0007419,4,4,4,1,0,0007419,0
7263,2584,2,46,IM0007420,4,4,4,1,0,0007420,0
7264,2584,2,46,IM0007421,4,4,4,1,0,0007421,0
7265,2584,2,46,IM0007422,4,4,4,1,0,0007422,0
7266,2584,2,46,IM0007423,4,4,4,1,0,0007423,0
7267,2584,2,46,IM0007424,2,2,2,1,0,0007424,0
7268,2454,2,46,IM0007425,4,4,4,1,0,0007425,0
7269,2584,2,46,IM0007426,4,4,4,1,0,0007426,0
7270,990,2,10,IM0007427,3,3,3,1,0,0007427,0
7271,2454,2,46,IM0007428,4,4,4,1,0,0007428,0
7272,2455,2,46,IM0007429,4,4,4,1,2,0007429,0
7273,2725,12,58,IM0007430,4,4,4,1,0,0007430,0
7274,2725,12,58,IM0007431,4,4,4,1,0,0007431,0
7275,2527,2,46,IM0007432,5,5,5,3,0,0007432,0
7276,2863,2,58,IM0007433,4,4,4,1,7,0007433,0
7277,993,2,10,IM0007434,4,4,4,1,0,0007434,0
7278,984,2,10,IM0007435,4,4,4,1,0,0007435,0
7279,2863,2,58,IM0007436,4,4,4,1,0,0007436,0
7280,2494,2,46,IM0007437,3,3,3,1,0,0007437,0
7281,2834,2,58,IM0007438,4,4,4,1,0,0007438,0
7282,2863,2,58,IM0007439,4,4,4,1,1,0007439,0
7283,2747,12,58,IM0007440,4,4,4,1,0,0007440,0
7284,1014,2,10,IM0007441,5,5,5,1,0,0007441,0
7285,2878,2,58,IM0007442,5,5,5,3,0,0007442,0
7286,2278,2,46,IM0007443,3,3,3,1,0,0007443,0
7287,2268,2,43,IM0007444,5,5,5,3,0,0007444,0
7288,2863,2,58,IM0007445,4,4,4,1,0,0007445,0
7289,2268,2,43,IM0007446,5,5,5,3,0,0007446,0
7290,2268,2,43,IM0007447,5,5,5,3,0,0007447,0
7291,17,2,4,IM0007448,4,4,4,1,0,0007448,0
7292,2268,2,43,IM0007449,5,5,5,3,0,0007449,0
7293,2376,2,46,IM0007450,5,5,5,3,0,0007450,0
7294,2150,0,31,IM0007451,5,5,5,1,0,0007451,0
7295,2376,2,46,IM0007452,5,5,5,3,0,0007452,0
7296,2454,2,46,IM0007453,4,4,4,1,0,0007453,0
7297,2150,0,31,IM0007454,5,5,5,1,0,0007454,0
7298,2376,2,46,IM0007455,5,5,5,3,0,0007455,0
7299,2711,12,58,IM0007456,4,4,4,1,0,0007456,0
7300,2454,2,46,IM0007457,4,4,4,1,0,0007457,0
7301,2741,12,58,IM0007458,4,4,4,1,0,0007458,0
7302,2863,2,58,IM0007459,4,4,4,1,1,0007459,0
7303,2447,2,46,IM0007460,4,4,4,1,0,0007460,0
7304,2820,2,58,IM0007461,4,4,4,1,0,0007461,0
7305,2376,2,46,IM0007462,5,5,5,3,0,0007462,0
7306,2724,12,58,IM0007463,4,4,4,1,0,0007463,0
7307,2487,2,46,IM0007464,5,5,5,3,0,0007464,0
7308,2552,2,46,IM0007465,5,5,5,3,0,0007465,0
7309,2487,2,46,IM0007466,4,4,4,1,0,0007466,0
7310,1050,2,10,IM0007467,4,4,4,1,0,0007467,0
7311,2869,2,58,IM0007468,4,5,4,1,0,0007468,0
7312,637,11,5,IM0007469,3,3,3,1,0,0007469,0
7313,630,11,5,IM0007470,3,3,3,1,0,0007470,0
7314,974,10,45,IM0007471,3,3,3,1,0,0007471,0
7315,633,11,5,IM0007472,3,3,3,1,0,0007472,0
7316,2584,2,46,IM0007473,4,4,4,1,0,0007473,0
7317,2878,2,58,IM0007474,4,5,4,1,0,0007474,0
7318,182,4,2,IM0007475,2,2,2,1,0,0007475,0
7319,2834,2,58,IM0007476,4,4,4,1,0,0007476,0
7320,1452,4,21,IM0007477,5,5,5,1,0,0007477,0
7321,2573,2,46,IM0007478,3,3,3,1,0,0007478,0
7322,984,2,10,IM0007479,4,4,4,1,0,0007479,0
7323,2573,2,46,IM0007480,3,3,3,1,0,0007480,0
7324,1024,2,10,IM0007481,4,4,4,1,0,0007481,0
7325,628,11,5,IM0007482,3,3,3,1,0,0007482,0
7326,629,11,5,IM0007483,3,3,3,1,0,0007483,0
7327,625,11,5,IM0007484,3,3,3,1,0,0007484,0
7328,987,2,10,IM0007485,4,4,4,1,0,0007485,0
7329,2576,2,46,IM0007486,4,4,4,1,0,0007486,0
7330,2745,12,58,IM0007487,4,4,4,1,0,0007487,0
7331,2849,2,58,IM0007488,5,5,5,1,0,0007488,0
7332,474,4,2,IM0007489,2,2,2,1,0,0007489,0
7333,2278,2,46,IM0007490,3,3,3,1,0,0007490,0
7334,1014,2,10,IM0007491,5,5,5,1,0,0007491,0
7335,2436,2,46,IM0007492,3,3,3,1,0,0007492,0
7336,2268,2,43,IM0007493,5,5,5,3,0,0007493,0
7337,2336,2,46,IM0007494,5,5,5,1,0,0007494,0
7338,2436,2,46,IM0007495,5,3,5,1,0,0007495,0
7339,2684,12,46,IM0007496,5,5,5,3,0,0007496,0
7340,2552,2,46,IM0007497,3,3,3,1,0,0007497,0
7341,2869,2,58,IM0007498,4,4,4,1,0,0007498,0
7342,2366,2,46,IM0007499,5,5,5,1,0,0007499,0
7343,2324,2,46,IM0007500,3,4,3,1,0,0007500,0
7344,2436,2,46,IM0007501,3,3,3,1,0,0007501,0
7345,2487,2,46,IM0007502,5,5,5,3,0,0007502,0
7346,2487,2,46,IM0007503,5,5,5,3,0,0007503,0
7347,2702,12,46,IM0007504,3,3,3,1,0,0007504,0
7348,993,2,10,IM0007505,4,4,4,1,0,0007505,0
7349,2849,2,58,IM0007506,4,4,4,1,0,0007506,0
7350,2984,4,59,IM0007507,5,4,4,1,0,0007507,0
7351,2454,2,46,IM0007508,4,4,4,1,0,0007508,0
7352,2725,12,58,IM0007509,4,4,4,1,0,0007509,0
7353,2501,2,46,IM0007510,4,4,4,1,0,0007510,0
7354,2836,2,58,IM0007511,4,5,4,1,0,0007511,0
7355,86,4,2,IM0007512,3,3,3,1,0,0007512,0
7356,2854,2,58,IM0007513,4,4,4,1,0,0007513,0
7357,2725,12,58,IM0007514,4,4,4,1,0,0007514,0
7358,2840,2,58,IM0007515,3,3,3,1,0,0007515,0
7359,1257,4,21,IM0007516,5,5,5,1,0,0007516,0
7360,1050,2,10,IM0007517,4,4,4,1,0,0007517,0
7361,2846,2,58,IM0007518,5,5,5,1,0,0007518,0
7362,2874,2,58,IM0007519,4,4,4,1,0,0007519,0
7363,11,2,3,IM0007520,4,4,4,1,0,0007520,0
7364,2725,12,58,IM0007521,4,4,4,1,0,0007521,0
7365,5,5,7,IM0007522,4,3,4,1,0,0007522,0
7366,2727,12,58,IM0007523,4,4,4,1,0,0007523,0
7367,2727,12,58,IM0007524,4,4,4,1,0,0007524,0
7368,2398,2,46,IM0007525,5,5,5,1,0,0007525,0
7369,2725,12,58,IM0007526,4,4,4,1,0,0007526,0
7370,2758,12,58,IM0007527,5,5,5,1,0,0007527,0
7371,2358,2,46,IM0007528,5,5,5,1,0,0007528,0
7372,2709,12,58,IM0007529,4,4,4,1,0,0007529,0
7373,2584,2,46,IM0007530,4,4,4,1,0,0007530,0
7374,2754,12,58,IM0007531,4,4,4,1,0,0007531,0
7375,2454,2,46,IM0007532,4,4,4,1,0,0007532,0
7376,2821,2,58,IM0007533,5,5,5,3,0,0007533,0
7377,2709,12,58,IM0007534,5,5,5,1,0,0007534,0
7378,2879,2,58,IM0007535,4,4,4,1,0,0007535,0
7379,2879,2,58,IM0007536,4,4,4,1,0,0007536,0
7380,2709,12,58,IM0007537,4,4,4,1,0,0007537,0
7381,2709,12,58,IM0007538,4,4,4,1,0,0007538,0
7382,2450,2,46,IM0007539,4,4,4,1,0,0007539,0
7383,2725,12,58,IM0007540,4,4,4,1,0,0007540,0
7384,13,10,1,IM0007541,4,4,4,1,0,0007541,0
7385,2303,2,46,IM0007542,5,5,5,1,0,0007542,0
7386,2442,2,46,IM0007543,5,5,5,3,0,0007543,0
7387,1050,2,10,IM0007544,5,5,5,1,0,0007544,0
7388,2840,2,58,IM0007545,3,3,3,1,0,0007545,0
7389,2733,12,58,IM0007546,4,4,4,1,0,0007546,0
7390,1050,2,10,IM0007547,3,3,3,1,0,0007547,0
7391,2725,12,58,IM0007548,4,4,4,1,0,0007548,0
7392,2291,2,46,IM0007549,4,3,4,1,0,0007549,0
7393,2720,12,58,IM0007550,4,4,4,1,0,0007550,0
7394,2542,2,46,IM0007551,4,4,4,1,0,0007551,0
7395,2487,2,46,IM0007552,5,5,5,1,0,0007552,0
7396,2700,12,46,IM0007553,5,5,5,3,0,0007553,0
7397,652,11,5,IM0007554,3,3,3,1,0,0007554,0
7398,2487,2,46,IM0007555,5,5,5,3,0,0007555,0
7399,2454,2,46,IM0007556,4,4,4,1,0,0007556,0
7400,1019,2,10,IM0007557,4,4,4,1,0,0007557,0
7401,2466,2,46,IM0007558,4,4,4,1,0,0007558,0
7402,2684,12,46,IM0007559,5,5,5,3,0,0007559,0
7403,2684,12,46,IM0007560,5,5,5,3,0,0007560,0
7404,2454,2,46,IM0007561,4,4,4,1,0,0007561,0
7405,17,2,4,IM0007562,5,5,5,1,0,0007562,0
7406,2818,2,58,IM0007563,5,5,5,1,0,0007563,0
7407,2816,2,58,IM0007564,5,5,5,1,0,0007564,0
7408,2454,2,46,IM0007565,4,4,4,1,0,0007565,0
7409,2720,12,58,IM0007566,5,5,5,1,0,0007566,0
7410,2395,2,46,IM0007567,4,4,4,1,0,0007567,0
7411,2278,2,46,IM0007568,3,3,3,1,0,0007568,0
7412,266,4,2,IM0007569,5,5,5,1,0,0007569,0
7413,2725,12,58,IM0007570,4,4,4,1,0,0007570,0
7414,12,2,3,IM0007571,3,3,3,1,0,0007571,0
7415,2101,8,30,IM0007572,3,3,3,1,0,0007572,0
7416,1459,4,21,IM0007573,5,5,5,1,0,0007573,0
7417,2725,12,58,IM0007574,4,4,4,1,0,0007574,0
7418,2114,8,30,IM0007575,3,3,3,1,0,0007575,0
7419,2366,2,46,IM0007576,5,5,5,1,0,0007576,0
7420,2366,2,46,IM0007577,5,5,5,1,0,0007577,0
7421,1413,4,21,IM0007578,5,5,5,1,0,0007578,0
7422,2387,2,46,IM0007579,3,3,3,1,0,0007579,0
7423,2834,2,58,IM0007580,4,4,4,1,0,0007580,0
7424,1014,2,10,IM0007581,5,5,5,1,0,0007581,0
7425,2684,12,46,IM0007582,5,5,5,3,0,0007582,0
7426,2265,2,43,IM0007583,5,5,5,3,0,0007583,0
7427,2840,2,58,IM0007584,5,3,5,1,0,0007584,0
7428,2310,2,46,IM0007585,4,4,4,1,0,0007585,0
7429,2840,2,58,IM0007586,4,3,4,1,0,0007586,0
7430,996,2,10,IM0007587,5,5,5,1,0,0007587,0
7431,2358,2,46,IM0007588,5,5,5,1,0,0007588,0
7432,2834,2,58,IM0007589,4,4,4,1,0,0007589,0
7433,2487,2,46,IM0007590,5,5,5,3,0,0007590,0
7434,2758,12,58,IM0007591,4,4,4,1,0,0007591,0
7435,1056,7,13,IM0007592,4,4,4,1,0,0007592,0
7436,2550,2,46,IM0007593,3,3,3,1,0,0007593,0
7437,2834,2,58,IM0007594,4,4,4,1,0,0007594,0
7438,2358,2,46,IM0007595,5,5,5,1,0,0007595,0
7439,2730,12,58,IM0007596,4,4,4,1,0,0007596,0
7440,2487,2,46,IM0007597,5,5,5,3,0,0007597,0
7441,2567,2,46,IM0007598,3,3,3,1,0,0007598,0
7442,2552,2,46,IM0007599,4,4,4,3,0,0007599,0
7443,2481,2,46,IM0007600,5,5,5,3,0,0007600,0
7444,2751,12,58,IM0007601,4,4,4,1,1,0007601,0
7445,2846,2,58,IM0007602,5,5,5,1,0,0007602,0
7446,2747,12,58,IM0007603,4,4,4,1,0,0007603,0
7447,2487,2,46,IM0007604,4,4,4,1,0,0007604,0
7448,2358,2,46,IM0007605,5,5,5,1,0,0007605,0
7449,2725,12,58,IM0007606,4,4,4,1,0,0007606,0
7450,1013,2,10,IM0007607,3,3,3,1,0,0007607,0
7451,2984,4,59,IM0007608,5,4,4,1,0,0007608,0
7452,142,4,2,IM0007609,2,2,2,1,0,0007609,0
7453,2725,12,58,IM0007610,4,4,4,1,0,0007610,0
7454,2455,2,46,IM0007611,4,4,4,1,0,0007611,0
7455,2725,12,58,IM0007612,4,4,4,1,0,0007612,0
7456,2684,12,46,IM0007613,5,5,5,3,0,0007613,0
7457,2454,2,46,IM0007614,4,4,4,1,0,0007614,0
7458,2733,12,58,IM0007615,4,4,4,1,0,0007615,0
7459,2610,10,50,IM0007616,5,5,5,1,0,0007616,0
7460,1579,4,21,IM0007617,5,5,5,1,0,0007617,0
7461,2725,12,58,IM0007618,4,4,4,1,0,0007618,0
7462,2337,2,46,IM0007619,5,5,5,3,0,0007619,0
7463,2284,2,46,IM0007620,5,5,5,3,0,0007620,0
7464,2567,2,46,IM0007621,3,3,3,1,0,0007621,0
7465,2863,2,58,IM0007622,3,3,3,1,0,0007622,0
7466,2684,12,46,IM0007623,5,5,5,3,0,0007623,0
7467,160,4,2,IM0007624,2,2,2,1,0,0007624,0
7468,2791,4,52,IM0007625,4,4,4,1,0,0007625,0
7469,2330,2,46,IM0007626,4,4,4,1,0,0007626,0
7470,2857,2,58,IM0007627,4,4,4,1,0,0007627,0
7471,17,2,4,IM0007628,4,4,4,1,0,0007628,0
7472,1114,4,21,IM0007629,5,5,5,1,0,0007629,0
7473,1555,4,21,IM0007630,5,5,5,1,0,0007630,0
7474,2527,2,46,IM0007631,5,5,5,3,0,0007631,0
7475,2733,12,58,IM0007632,4,4,4,1,0,0007632,0
7476,2874,2,58,IM0007633,4,4,4,1,0,0007633,0
7477,2874,2,58,IM0007634,4,4,4,1,0,0007634,0
7478,2846,2,58,IM0007635,5,5,5,1,0,0007635,0
7479,88,4,2,IM0007636,3,3,3,1,0,0007636,0
7480,2376,2,46,IM0007637,5,5,5,3,0,0007637,0
7481,88,4,2,IM0007638,2,2,2,1,0,0007638,0
7482,2863,2,58,IM0007639,5,5,5,3,0,0007639,0
7483,2874,2,58,IM0007640,3,3,3,1,1,0007640,0
7484,2527,2,46,IM0007641,5,5,5,3,0,0007641,0
7485,2846,2,58,IM0007642,4,4,4,1,0,0007642,0
7486,2821,2,58,IM0007643,5,5,5,3,0,0007643,0
7487,2268,2,43,IM0007644,5,5,5,3,0,0007644,0
7488,2133,4,33,IM0007645,3,3,3,1,0,0007645,0
7489,983,2,10,IM0007646,5,5,5,3,0,0007646,0
7490,2863,2,58,IM0007647,4,4,4,1,0,0007647,0
7491,2304,2,46,IM0007648,5,5,5,1,0,0007648,0
7492,2487,2,46,IM0007649,5,5,5,3,0,0007649,0
7493,2684,12,46,IM0007650,5,5,5,3,0,0007650,0
7494,890,4,9,IM0007651,5,5,5,1,0,0007651,0
7495,2573,2,46,IM0007652,3,3,3,1,0,0007652,0
7496,333,4,2,IM0007653,3,3,3,1,0,0007653,0
7497,2711,12,58,IM0007654,5,5,5,1,0,0007654,0
7498,2454,2,46,IM0007655,4,4,4,1,0,0007655,0
7499,2725,12,58,IM0007656,4,4,4,1,0,0007656,0
7500,2834,2,58,IM0007657,4,4,4,1,0,0007657,0
7501,333,4,2,IM0007658,2,2,2,1,0,0007658,0
7502,2725,12,58,IM0007659,4,4,4,1,0,0007659,0
7503,2818,2,58,IM0007660,5,5,5,1,0,0007660,0
7504,1050,2,10,IM0007661,4,4,4,1,0,0007661,0
7505,1050,2,10,IM0007662,4,4,4,1,0,0007662,0
7506,2730,12,58,IM0007663,5,5,5,1,0,0007663,0
7507,2550,2,46,IM0007664,3,3,3,1,0,0007664,0
7508,2487,2,46,IM0007665,5,5,5,3,0,0007665,0
7509,2552,2,46,IM0007666,4,4,4,3,0,0007666,0
7510,2266,2,43,IM0007667,4,4,4,1,0,0007667,0
7511,2834,2,58,IM0007668,4,4,4,1,0,0007668,0
7512,2724,12,58,IM0007669,4,4,4,1,0,0007669,0
7513,2709,12,58,IM0007670,4,4,4,1,0,0007670,0
7514,2684,12,46,IM0007671,5,5,5,3,0,0007671,0
7515,2725,12,58,IM0007672,4,4,4,1,0,0007672,0
7516,860,4,9,IM0007673,5,5,5,1,0,0007673,0
7517,2874,2,58,IM0007674,5,5,5,1,0,0007674,0
7518,2818,2,58,IM0007675,5,5,5,1,0,0007675,0
7519,1014,2,10,IM0007676,5,5,5,1,0,0007676,0
7520,2268,2,43,IM0007677,5,5,5,3,0,0007677,0
7521,2567,2,46,IM0007678,3,3,3,1,0,0007678,0
7522,2480,2,46,IM0007679,4,4,4,1,0,0007679,0
7523,2575,2,46,IM0007680,4,4,4,1,0,0007680,0
7524,2307,2,46,IM0007681,4,4,4,1,0,0007681,0
7525,86,4,2,IM0007682,3,3,3,1,0,0007682,0
7526,2818,2,58,IM0007683,5,5,5,1,0,0007683,0
7527,2747,12,58,IM0007684,4,4,4,1,0,0007684,0
7528,2307,2,46,IM0007685,4,4,4,1,0,0007685,0
7529,2661,12,3,IM0007686,2,2,2,1,0,0007686,0
7530,2358,2,46,IM0007687,5,5,5,1,0,0007687,0
7531,2874,2,58,IM0007688,4,4,4,1,0,0007688,0
7532,2304,2,46,IM0007689,5,5,5,1,0,0007689,0
7533,2271,10,46,IM0007690,3,3,3,1,0,0007690,0
7534,2863,2,58,IM0007691,3,3,3,1,0,0007691,0
7535,2513,2,46,IM0007692,4,4,4,1,0,0007692,0
7536,443,4,2,IM0007693,2,2,2,1,0,0007693,0
7537,280,4,2,IM0007694,2,2,2,1,0,0007694,0
7538,2278,2,46,IM0007695,3,3,3,1,0,0007695,0
7539,2442,2,46,IM0007696,5,5,5,3,0,0007696,0
7540,1013,2,10,IM0007697,3,3,3,1,0,0007697,0
7541,2397,2,46,IM0007698,4,4,4,1,0,0007698,0
7542,2278,2,46,IM0007699,3,3,3,1,0,0007699,0
7543,2552,2,46,IM0007700,3,3,3,1,0,0007700,0
7544,2591,2,46,IM0007701,3,3,3,1,0,0007701,0
7545,990,2,10,IM0007702,3,4,3,1,0,0007702,0
7546,2384,2,46,IM0007703,3,4,3,1,0,0007703,0
7547,2817,2,58,IM0007704,5,5,5,1,0,0007704,0
7548,2442,2,46,IM0007705,5,5,5,3,0,0007705,0
7549,2818,2,58,IM0007706,5,5,5,1,0,0007706,0
7550,2552,2,46,IM0007707,4,4,4,1,0,0007707,0
7551,2725,12,58,IM0007708,4,4,4,1,0,0007708,0
7552,2724,12,58,IM0007709,4,4,4,1,0,0007709,0
7553,2725,12,58,IM0007710,4,4,4,1,0,0007710,0
7554,2755,12,58,IM0007711,4,4,4,1,0,0007711,0
7555,989,2,10,IM0007712,4,4,4,1,0,0007712,0
7556,2415,2,46,IM0007713,4,4,4,1,0,0007713,0
7557,1711,4,21,IM0007714,5,5,5,1,0,0007714,0
7558,2358,2,46,IM0007715,5,5,5,1,0,0007715,0
7559,292,4,2,IM0007716,3,3,3,1,0,0007716,0
7560,2584,2,46,IM0007717,4,4,4,1,0,0007717,0
7561,2450,2,46,IM0007718,5,5,5,1,0,0007718,0
7562,2487,2,46,IM0007719,5,5,5,3,0,0007719,0
7563,2403,2,46,IM0007720,3,3,3,1,0,0007720,0
7564,1493,4,21,IM0007721,5,5,5,1,0,0007721,0
7565,2376,2,46,IM0007722,5,5,5,3,0,0007722,0
7566,2487,2,46,IM0007723,5,5,5,3,0,0007723,0
7567,2608,10,50,IM0007724,3,3,3,1,0,0007724,0
7568,2455,2,46,IM0007725,4,4,4,1,0,0007725,0
7569,2282,2,46,IM0007726,2,2,2,1,0,0007726,0
7570,2307,2,46,IM0007727,4,4,4,1,0,0007727,0
7571,2307,2,46,IM0007728,4,4,4,1,0,0007728,0
7572,2487,2,46,IM0007729,5,5,5,3,0,0007729,0
7573,2455,2,46,IM0007730,4,4,4,1,0,0007730,0
7574,2307,2,46,IM0007731,4,4,4,1,0,0007731,0
7575,2284,2,46,IM0007732,5,5,5,3,0,0007732,0
7576,2874,2,58,IM0007733,4,4,4,1,0,0007733,0
7577,2709,12,58,IM0007734,5,5,5,1,0,0007734,0
7578,2573,2,46,IM0007735,5,3,5,1,0,0007735,0
7579,2745,12,58,IM0007736,4,4,4,1,0,0007736,0
7580,2684,12,46,IM0007737,5,5,5,3,0,0007737,0
7581,1346,4,21,IM0007738,5,5,5,1,0,0007738,0
7582,2868,2,58,IM0007739,5,5,5,3,0,0007739,0
7583,2487,2,46,IM0007740,4,4,4,1,0,0007740,0
7584,2863,2,58,IM0007741,4,4,4,1,0,0007741,0
7585,998,2,10,IM0007742,5,4,4,1,0,0007742,0
7586,12,2,3,IM0007743,4,4,4,1,0,0007743,0
7587,2684,12,46,IM0007744,5,5,5,3,0,0007744,0
7588,2984,4,59,IM0007745,5,4,4,1,0,0007745,0
7589,2278,2,46,IM0007746,3,3,3,1,0,0007746,0
7590,2709,12,58,IM0007747,5,5,5,1,0,0007747,0
7591,2278,2,46,IM0007748,5,3,5,1,0,0007748,0
7592,2840,2,58,IM0007749,3,3,3,1,0,0007749,0
7593,2747,12,58,IM0007750,4,4,4,1,0,0007750,0
7594,1056,7,13,IM0007751,3,3,3,3,0,0007751,0
